trait,wave_feature,beta,pval,r2,correlation,n_overlap
act_out_dreams,lead2_level6_approx_energy,-0.003823260480608716,0.9693532956928403,2.2105658303850362e-08,-0.00014867971686248938,66775
act_out_dreams,lead2_level6_energy,0.1408773320306065,0.15687309668442256,3.0013587669408537e-05,0.0054784658133779675,66775
act_out_dreams,lead2_level5_energy,0.12679210912449412,0.20261965543094304,2.431196868457608e-05,0.004930716852969041,66775
act_out_dreams,lead2_level4_energy,0.1697887349416232,0.08797061149219379,4.359668024489505e-05,0.006602778221781492,66775
act_out_dreams,lead2_level3_energy,0.13294923275040377,0.18155034361428107,2.673051622714695e-05,0.005170156305768709,66775
act_out_dreams,lead2_level2_energy,0.04066249806047294,0.6828245151515528,2.50048230909794e-06,0.0015812913426160738,66775
act_out_dreams,lead2_level1_energy,-0.01281290496450782,0.8975514705127944,2.4827379618841405e-07,-0.0004982708062846241,66775
act_out_dreams,lead3_level6_approx_energy,0.020165149665129854,0.8394189776949614,6.149482567607834e-07,0.0007841863660369597,66775
act_out_dreams,lead3_level6_energy,0.05950043969380234,0.5498985213733546,5.353971134991475e-06,0.002313864977742718,66775
act_out_dreams,lead3_level5_energy,-0.0009411376674040575,0.9924542328516118,1.339498623131874e-09,-3.6599149502879436e-05,66775
act_out_dreams,lead3_level4_energy,0.0856642000095972,0.3893318643781064,1.1097736330345498e-05,0.0033313265123518193,66775
act_out_dreams,lead3_level3_energy,0.06787410541297055,0.49520205450758314,6.966969551713831e-06,0.0026395017619852646,66775
act_out_dreams,lead3_level2_energy,0.0026155029737128157,0.9790317619573454,1.034537244759548e-08,0.00010171220181228152,66775
act_out_dreams,lead3_level1_energy,-0.024937702280278314,0.802126894253542,9.404777985277946e-07,-0.0009697823449483012,66775
act_out_dreams,lead4_level6_approx_energy,-0.07334118758060997,0.46112442428424716,8.134512884394596e-06,-0.002852106744792815,66775
act_out_dreams,lead4_level6_energy,0.07124243849743157,0.4740491253274458,7.675615790847523e-06,0.0027704901714426574,66775
act_out_dreams,lead4_level5_energy,0.10428007102581346,0.29468477177196306,1.6445167902445768e-05,0.0040552642209849945,66775
act_out_dreams,lead4_level4_energy,0.16525535246178838,0.09678486336169755,4.129968553312491e-05,0.006426483138841232,66775
act_out_dreams,lead4_level3_energy,0.13128695435098556,0.18707137858080275,2.6066265970015046e-05,0.005105513291507548,66775
act_out_dreams,lead4_level2_energy,-0.005605577223168502,0.9550792043882778,4.751999083119074e-08,-0.00021799080617672636,66775
act_out_dreams,lead4_level1_energy,-0.04372794670654963,0.6603599968908085,2.8917040636455837e-06,-0.001700501121564381,66775
act_out_dreams,lead5_level6_approx_energy,-0.06758143321051006,0.4970635320902489,6.907016137147615e-06,-0.002628120266945624,66775
act_out_dreams,lead5_level6_energy,-0.008589141535773785,0.9312191502843281,1.1156685619795326e-07,-0.00033401625081725333,66775
act_out_dreams,lead5_level5_energy,0.01751171966684242,0.8603153246941078,4.6375997975189875e-07,0.0006809992505210843,66775
act_out_dreams,lead5_level4_energy,0.04630691902482861,0.6416937409094492,3.242854389684524e-06,0.0018007927119550204,66775
act_out_dreams,lead5_level3_energy,0.03857351032846228,0.6982973412647819,2.2501631161686575e-06,0.0015000543706389128,66775
act_out_dreams,lead5_level2_energy,-0.056648282817712024,0.5691856987905124,4.852987520398422e-06,-0.0022029497317281373,66775
act_out_dreams,lead5_level1_energy,-0.08100296241401975,0.4156511458207117,9.922874062096021e-06,-0.003150059374144968,66775
act_out_dreams,lead6_level6_approx_energy,0.06340752822028935,0.5240114216583855,6.08019240888602e-06,0.002465804616389147,66775
act_out_dreams,lead6_level6_energy,0.1113992800669049,0.2629521922008949,1.8767241542816393e-05,0.0043321174434852285,66775
act_out_dreams,lead6_level5_energy,0.0431543089755966,0.6645413310353903,2.816333028121676e-06,0.0016781933829595286,66775
act_out_dreams,lead6_level4_energy,0.12747226176172688,0.20020828885320746,2.4573502332536634e-05,0.004957166764514405,66775
act_out_dreams,lead6_level3_energy,0.09736194321050796,0.3278865504231696,1.4335542801946488e-05,0.0037862306853378444,66775
act_out_dreams,lead6_level2_energy,0.030111153065945254,0.7622078483476312,1.3711673022553938e-06,0.0011709685319518516,66775
act_out_dreams,lead6_level1_energy,-0.013477823912556237,0.8922665842494745,2.747104828060287e-07,-0.000524128307083673,66775
act_out_dreams,lead7_level6_approx_energy,-0.07318620728804594,0.4620720533375867,8.100170456826206e-06,-0.0028460798402346436,66775
act_out_dreams,lead7_level6_energy,-0.0637938723979506,0.521485992792951,6.154511765998905e-06,-0.0024808288459014618,66775
act_out_dreams,lead7_level5_energy,-0.07345010894228558,0.460459073560578,8.158692480164653e-06,-0.0028563425004512204,66775
act_out_dreams,lead7_level4_energy,0.03928461460452068,0.6930158138611014,2.3338915372539404e-06,0.001527707935694274,66775
act_out_dreams,lead7_level3_energy,-0.048787301593645055,0.6239520174663189,3.599558793254687e-06,-0.001897250324485677,66775
act_out_dreams,lead7_level2_energy,-0.1451614132473867,0.1446427752202461,3.186677035871277e-05,-0.00564506601902895,66775
act_out_dreams,lead7_level1_energy,-0.1570554493678068,0.114509925179633,3.730282259351014e-05,-0.006107603670257664,66775
act_out_dreams,lead8_level6_approx_energy,-0.11981963569594532,0.2285675897397811,2.171159178621096e-05,-0.004659569914264303,66775
act_out_dreams,lead8_level6_energy,-0.10330149058154639,0.2992392961371443,1.6137968064100505e-05,-0.004017208989300244,66775
act_out_dreams,lead8_level5_energy,-0.13567352238552116,0.17276489712030255,2.7837220920923222e-05,-0.005276099024988366,66775
act_out_dreams,lead8_level4_energy,-0.0014781782290563214,0.9881486575028336,3.3043735525595253e-09,-5.7483690081541035e-05,66775
act_out_dreams,lead8_level3_energy,-0.13706133920576286,0.16841347394552864,2.8409632586878786e-05,-0.005330068722563788,66775
act_out_dreams,lead8_level2_energy,-0.13587484841899905,0.172128488261234,2.7919897561567986e-05,-0.005283928231971866,66775
act_out_dreams,lead8_level1_energy,-0.13291437999740452,0.181664847643856,2.6716503209178732e-05,-0.005168800944951932,66775
act_out_dreams,lead9_level6_approx_energy,0.03583616961869799,0.7187628479904536,1.9421324389812256e-06,0.0013936041186228345,66775
act_out_dreams,lead9_level6_energy,0.030267982652248532,0.7610069666263074,1.3854875521301935e-06,0.0011770673522141335,66775
act_out_dreams,lead9_level5_energy,-0.09375223161014141,0.3461384354601721,1.3292262325936832e-05,-0.0036458554999640774,66775
act_out_dreams,lead9_level4_energy,-0.024592108250868074,0.8048133206015797,9.145915813579819e-07,-0.0009563428153366873,66775
act_out_dreams,lead9_level3_energy,-0.05861316810032363,0.5558638924885574,5.1954846657098486e-06,-0.0022793605828767055,66775
act_out_dreams,lead9_level2_energy,-0.019437138286874343,0.845141621621298,5.713474908741745e-07,-0.0007558753142159542,66775
act_out_dreams,lead9_level1_energy,-0.04387995289151021,0.6592537685235104,2.911843171915507e-06,-0.0017064123684323166,66775
act_out_dreams,lead10_level6_approx_energy,-0.11790294248753681,0.23609811113281826,2.1022529135272805e-05,-0.004585033166118627,66775
act_out_dreams,lead10_level6_energy,-0.10395201112801822,0.29620642853304674,1.634185930377008e-05,-0.004042506562184211,66775
act_out_dreams,lead10_level5_energy,-0.08618938732372572,0.38643135483884994,1.1234228744272379e-05,-0.0033517501014743547,66775
act_out_dreams,lead10_level4_energy,-0.07675960814283161,0.4405006728409707,8.9104815087504e-06,-0.0029850429660850494,66775
act_out_dreams,lead10_level3_energy,-0.008469201215037851,0.9321772854584451,1.0847273324010587e-07,-0.0003293519876790764,66775
act_out_dreams,lead10_level2_energy,-0.08072110722473319,0.4172756059274718,9.853939601622841e-06,-0.003139098533273185,66775
act_out_dreams,lead10_level1_energy,-0.09020551368307034,0.36468974223060835,1.2305573061421882e-05,-0.003507930025133725,66775
act_out_dreams,lead11_level6_approx_energy,-0.08725776432715605,0.3805717568372383,1.1514466972339932e-05,-0.0033932973596792378,66775
act_out_dreams,lead11_level6_energy,-0.11381763628947517,0.25273034831692637,1.9590918577727656e-05,-0.004426162963079859,66775
act_out_dreams,lead11_level5_energy,0.02823069574374073,0.7766507919398395,1.2052547122554103e-06,0.0010978409321831736,66775
act_out_dreams,lead11_level4_energy,0.15113328804644796,0.12883050224656228,3.4542672671666885e-05,0.005877301478466271,66775
act_out_dreams,lead11_level3_energy,0.09819158815029239,0.32378149081129315,1.458089706463106e-05,0.0038184940833901684,66775
act_out_dreams,lead11_level2_energy,-0.0505924305628419,0.6111752505508885,3.870853757415027e-06,-0.001967448540223715,66775
act_out_dreams,lead11_level1_energy,-0.09702435063973004,0.3295665732165022,1.4236301103198734e-05,-0.003773102318046972,66775
act_out_dreams,lead12_level6_approx_energy,-0.07352933393365406,0.4599754618724272,8.176302280449299e-06,-0.002859423417732378,66775
act_out_dreams,lead12_level6_energy,-0.10912362462484924,0.2728282659197174,1.8008321740592415e-05,-0.00424362130033271,66775
act_out_dreams,lead12_level5_energy,-0.10739206866855668,0.28051096042434714,1.744134977421652e-05,-0.004176284206608937,66775
act_out_dreams,lead12_level4_energy,-0.07403888999048315,0.4568717908927393,8.290017998513477e-06,-0.00287923913540036,66775
act_out_dreams,lead12_level3_energy,-0.0872291552585354,0.38072795084143407,1.1506917746428869e-05,-0.0033921848045070963,66775
act_out_dreams,lead12_level2_energy,-0.16225898727533195,0.10298877978310113,3.9815593829928275e-05,-0.006309959891262767,66775
act_out_dreams,lead12_level1_energy,-0.11449889289074792,0.2499014931297568,1.982614372553204e-05,-0.004452655805799231,66775
nightterrors_family,lead1_level6_approx_energy,-0.13633961365729166,0.026193895767632414,7.402734510209008e-05,-0.008603914522019022,66775
nightterrors_family,lead1_level6_energy,-0.06621349661155491,0.2802556789581171,1.745987385892711e-05,-0.00417850138905207,66775
nightterrors_family,lead1_level5_energy,0.012977366069650095,0.8324024538355888,6.706889739138688e-07,0.0008189560274454283,66775
nightterrors_family,lead1_level4_energy,0.014325358440121306,0.8152931914920212,8.172577568021921e-07,0.0009040230950478006,66775
nightterrors_family,lead1_level3_energy,-0.0004994770384136996,0.9935013427193784,9.935259281945719e-10,-3.1520242935579934e-05,66775
nightterrors_family,lead1_level2_energy,-0.12306347059443297,0.04476876695002303,6.0312367100912034e-05,-0.007766103727116396,66775
nightterrors_family,lead1_level1_energy,-0.14440212882919812,0.01853229026983262,8.304151194626908e-05,-0.00911271155841032,66775
nightterrors_family,lead2_level6_approx_energy,-0.11411482178811287,0.06275981421200681,5.1859958980271514e-05,-0.0072013859070213584,66775
nightterrors_family,lead2_level6_energy,0.01367757065088182,0.8235047196778262,7.45016668801668e-07,0.0008631434811372427,66775
nightterrors_family,lead2_level5_energy,0.031087183018806783,0.6121984959939265,3.8486710767227095e-06,0.0019618030171077213,66775
nightterrors_family,lead2_level4_energy,0.03275388301629295,0.5932608415565798,4.2724170868924105e-06,0.0020669826045184845,66775
nightterrors_family,lead2_level3_energy,-0.011655764595060175,0.8492542443923867,5.410402696970351e-07,-0.0007355543966609428,66775
nightterrors_family,lead2_level2_energy,-0.06320660515987742,0.3026762224673971,1.5910102807326076e-05,-0.003988747022487315,66775
nightterrors_family,lead2_level1_energy,-0.06825855589650552,0.26566793340390216,1.855505508940869e-05,-0.004307557903209459,66775
nightterrors_family,lead3_level6_approx_energy,-0.09453268345109436,0.12318205059555833,3.5588692160692936e-05,-0.005965625881812818,66775
nightterrors_family,lead3_level6_energy,-0.06335409502366597,0.30154940943737857,1.5984440505656394e-05,-0.0039980545901623235,66775
nightterrors_family,lead3_level5_energy,-0.054665990414426775,0.37269400106447714,1.1900973769130019e-05,-0.0034497787999422315,66775
nightterrors_family,lead3_level4_energy,-0.019667638004237792,0.7484230502918008,1.5404672454311097e-06,-0.001241155609138132,66775
nightterrors_family,lead3_level3_energy,-0.05636258354448179,0.35804067258555095,1.2651145202102754e-05,-0.0035568448380368465,66775
nightterrors_family,lead3_level2_energy,-0.07875789394897634,0.19903375887309838,2.4702234754148122e-05,-0.004970134279348462,66775
nightterrors_family,lead3_level1_energy,-0.07450418261772508,0.22438783418498195,2.210595925067338e-05,-0.004701697486008094,66775
nightterrors_family,lead4_level6_approx_energy,-0.1332262928957917,0.029813944578263897,7.068511083407891e-05,-0.00840744377523442,66775
nightterrors_family,lead4_level6_energy,-0.02526303522824388,0.6803662384265439,2.541669700595328e-06,-0.0015942614904053637,66775
nightterrors_family,lead4_level5_energy,0.024068603745207688,0.6946992712145764,2.307011981228513e-06,0.0015188851114735164,66775
nightterrors_family,lead4_level4_energy,0.04046498467500265,0.5093425714745501,6.5208891374402e-06,0.002553603167408668,66775
nightterrors_family,lead4_level3_energy,0.003964556033638565,0.9484528059235595,6.259464480073973e-08,0.000250189217324041,66775
nightterrors_family,lead4_level2_energy,-0.1056255062105159,0.08498814049942756,4.44309565112988e-05,-0.006665654994920569,66775
nightterrors_family,lead4_level1_energy,-0.11012903773032166,0.07251187956194934,4.8300513204146966e-05,-0.006949857063594673,66775
nightterrors_family,lead5_level6_approx_energy,-0.13103708289549235,0.03261001357781471,6.838116397334115e-05,-0.008269290415341001,66775
nightterrors_family,lead5_level6_energy,-0.10464995854224683,0.08790746101565165,4.361402593056063e-05,-0.006604091605346649,66775
nightterrors_family,lead5_level5_energy,-0.04365356561555905,0.4765526891433697,7.589051523426704e-06,-0.002754823319961269,66775
nightterrors_family,lead5_level4_energy,-0.028720511455773548,0.6395382902363211,3.284977470041639e-06,-0.0018124506808071487,66775
nightterrors_family,lead5_level3_energy,-0.061536810891227034,0.3156284883017914,1.5080579384707526e-05,-0.0038833721664829693,66775
nightterrors_family,lead5_level2_energy,-0.11384747871695888,0.06337811400031043,5.161725325653066e-05,-0.0071845148240649095,66775
nightterrors_family,lead5_level1_energy,-0.13211828961759908,0.031202210645856668,6.951426604806521e-05,-0.008337521576982865,66775
nightterrors_family,lead6_level6_approx_energy,-0.07068006983606659,0.249081838306763,1.9894910788909037e-05,-0.004460371149418521,66775
nightterrors_family,lead6_level6_energy,-0.013140405464588532,0.8303286944236888,6.876470576289151e-07,-0.0008292448714588493,66775
nightterrors_family,lead6_level5_energy,-0.010193445924751469,0.8679806169290694,4.1379963477972126e-07,-0.0006432725975140431,66775
nightterrors_family,lead6_level4_energy,0.0055511552182786715,0.9278720660717542,1.2271984461964536e-07,0.00035031392355697595,66775
nightterrors_family,lead6_level3_energy,-0.030379954589903443,0.6203142817563536,3.675549678394674e-06,-0.0019171723130401344,66775
nightterrors_family,lead6_level2_energy,-0.06000495845079864,0.3278262974984786,1.433911457371373e-05,-0.0037867023351386988,66775
nightterrors_family,lead6_level1_energy,-0.05948738621122806,0.33201584345713275,1.4092817582689321e-05,-0.0037540401675647977,66775
nightterrors_family,lead7_level6_approx_energy,-0.14044370130901626,0.022006599301968518,7.855115754007436e-05,-0.00886290909006197,66775
nightterrors_family,lead7_level6_energy,-0.06434838718188361,0.2940260254952102,1.6490103776800602e-05,-0.004060800878711461,66775
nightterrors_family,lead7_level5_energy,-0.009448136499609105,0.8775542733851852,3.5550062815747907e-07,-0.0005962387354224239,66775
nightterrors_family,lead7_level4_energy,0.003232392408161776,0.9579625928625832,4.160985667134298e-08,0.00020398494051298942,66775
nightterrors_family,lead7_level3_energy,-0.05901357564322462,0.33588135259668417,1.3869216098805204e-05,-0.003724139645498061,66775
nightterrors_family,lead7_level2_energy,-0.09283325253539491,0.13006628036499948,3.4320625141415206e-05,-0.00585838076102563,66775
nightterrors_family,lead7_level1_energy,-0.09255601000055554,0.13121716096804895,3.4115937088130543e-05,-0.005840884957659027,66775
nightterrors_family,lead8_level6_approx_energy,-0.15045664088847788,0.014145590891354733,9.01510478827916e-05,-0.009494790565627693,66775
nightterrors_family,lead8_level6_energy,-0.17704748187068442,0.003886929388239988,0.00012483247024508426,-0.011172845217114289,66775
nightterrors_family,lead8_level5_energy,-0.11428706761551961,0.06236409940614698,5.2016632810514274e-05,-0.007212255736677084,66775
